driver_id,date,delays_minutes,behavioral_problems,violations_count,accidents_count,rating,route_id,vehicle_id,shift
D026,2025-03-29,20,0,0,0,4.4,R07,V07,morning
D026,2025-03-30,20,0,0,0,4.43,R07,V07,afternoon
D026,2025-03-31,42,1,0,0,4.26,R07,V07,afternoon
D027,2025-01-01,20,0,1,0,4.33,R02,V09,night
D027,2025-01-02,20,0,0,0,4.03,R02,V09,afternoon
D027,2025-01-03,28,1,1,0,4.32,R02,V09,morning
D027,2025-01-04,19,0,1,0,4.25,R02,V09,afternoon
D027,2025-01-05,18,0,0,0,4.91,R02,V09,morning
D027,2025-01-06,34,2,0,0,4.15,R02,V09,night
D027,2025-01-07,16,0,1,0,4.43,R02,V09,afternoon
D027,2025-01-08,27,0,1,0,4.4,R02,V09,afternoon
D027,2025-01-09,25,1,0,0,4.58,R02,V09,night
D027,2025-01-10,26,1,1,0,4.19,R02,V09,night
D027,2025-01-11,22,0,0,0,4.53,R02,V09,night
D027,2025-01-12,12,0,0,0,4.48,R02,V09,morning
D027,2025-01-13,26,0,1,0,4.56,R02,V09,morning
D027,2025-01-14,26,0,0,0,4.24,R02,V09,night
D027,2025-01-15,19,1,0,0,4.34,R02,V09,morning
D027,2025-01-16,28,0,0,0,4.44,R02,V09,night
D027,2025-01-17,34,0,1,0,4.27,R02,V09,afternoon
D027,2025-01-18,20,1,1,0,4.46,R02,V09,night
D027,2025-01-19,20,0,0,0,4.09,R02,V09,afternoon
D027,2025-01-20,21,1,0,0,4.1,R02,V09,morning
D027,2025-01-21,19,0,0,0,4.23,R02,V09,afternoon
D027,2025-01-22,18,0,0,0,4.18,R02,V09,morning
D027,2025-01-23,27,0,1,1,3.75,R02,V09,afternoon
D027,2025-01-24,18,0,0,0,4.52,R02,V09,afternoon
D027,2025-01-25,14,0,0,0,4.46,R02,V09,night
D027,2025-01-26,15,0,0,0,4.67,R02,V09,afternoon
D027,2025-01-27,29,0,0,0,4.63,R02,V09,morning
D027,2025-01-28,11,0,0,0,4.3,R02,V09,morning
D027,2025-01-29,17,0,0,0,4.54,R02,V09,morning
D027,2025-01-30,21,1,0,0,4.49,R02,V09,morning
D027,2025-01-31,17,0,0,1,3.92,R02,V09,morning
D027,2025-02-01,14,0,0,0,4.33,R02,V09,night
D027,2025-02-02,19,0,1,0,4.35,R02,V09,afternoon
D027,2025-02-03,31,2,1,0,4.33,R02,V09,night
D027,2025-02-04,19,0,0,0,4.37,R02,V09,afternoon
D027,2025-02-05,21,0,2,0,4.16,R02,V09,afternoon
D027,2025-02-06,19,0,0,0,4.62,R02,V09,afternoon
D027,2025-02-07,17,1,0,0,4.55,R02,V09,morning
D027,2025-02-08,24,1,0,0,4.51,R02,V09,afternoon
D027,2025-02-09,16,0,1,0,4.46,R02,V09,afternoon
D027,2025-02-10,16,0,0,0,4.17,R02,V09,morning
D027,2025-02-11,23,0,0,0,4.19,R02,V09,night
D027,2025-02-12,19,1,1,0,4.36,R02,V09,night
D027,2025-02-13,21,0,1,0,4.54,R02,V09,morning
D027,2025-02-14,23,0,1,0,4.53,R02,V09,night
D027,2025-02-15,19,1,0,0,4.47,R02,V09,afternoon
D027,2025-02-16,16,0,0,0,4.46,R02,V09,night
D027,2025-02-17,26,1,0,0,4.5,R02,V09,morning
D027,2025-02-18,20,0,1,1,3.55,R02,V09,morning
D027,2025-02-19,15,0,0,0,4.72,R02,V09,night
D027,2025-02-20,23,0,0,0,4.45,R02,V09,morning
D027,2025-02-21,21,0,0,0,4.21,R02,V09,morning
D027,2025-02-22,18,0,1,0,3.95,R02,V09,afternoon
D027,2025-02-23,19,0,0,0,4.34,R02,V09,afternoon
D027,2025-02-24,26,0,0,0,4.53,R02,V09,night
D027,2025-02-25,20,1,1,0,4.41,R02,V09,night
D027,2025-02-26,23,0,0,0,4.54,R02,V09,afternoon
D027,2025-02-27,17,0,0,0,4.13,R02,V09,afternoon
D027,2025-02-28,21,0,0,0,4.41,R02,V09,afternoon
D027,2025-03-01,20,0,0,0,4.6,R02,V09,night
D027,2025-03-02,19,0,0,0,4.24,R02,V09,afternoon
D027,2025-03-03,21,0,0,0,4.37,R02,V09,night
D027,2025-03-04,30,0,1,0,4.42,R02,V09,morning
D027,2025-03-05,18,1,0,0,4.09,R02,V09,night
D027,2025-03-06,19,0,0,0,5.0,R02,V09,night
D027,2025-03-07,22,0,0,1,3.81,R02,V09,morning
D027,2025-03-08,17,0,1,0,4.21,R02,V09,afternoon
D027,2025-03-09,22,1,2,0,4.28,R02,V09,afternoon
D027,2025-03-10,29,1,0,0,4.43,R02,V09,morning
D027,2025-03-11,16,0,0,0,4.23,R02,V09,night
D027,2025-03-12,12,1,0,0,4.11,R02,V09,night
D027,2025-03-13,28,0,0,0,4.45,R02,V09,night
D027,2025-03-14,18,0,0,0,4.4,R02,V09,morning
D027,2025-03-15,25,1,0,0,4.38,R02,V09,morning
D027,2025-03-16,21,0,0,0,4.25,R02,V09,afternoon
D027,2025-03-17,33,0,1,0,4.33,R02,V09,night
D027,2025-03-18,27,0,1,0,4.25,R02,V09,afternoon
D027,2025-03-19,21,0,1,0,4.36,R02,V09,night
D027,2025-03-20,24,0,0,1,4.03,R02,V09,afternoon
D027,2025-03-21,19,0,0,1,3.92,R02,V09,morning
D027,2025-03-22,13,0,0,0,4.48,R02,V09,morning
D027,2025-03-23,22,0,2,0,4.12,R02,V09,morning
D027,2025-03-24,25,0,0,0,4.7,R02,V09,night
D027,2025-03-25,20,0,0,0,4.55,R02,V09,night
D027,2025-03-26,23,0,0,0,4.57,R02,V09,night
D027,2025-03-27,22,0,0,0,4.69,R02,V09,night
D027,2025-03-28,17,0,0,0,4.46,R02,V09,morning
D027,2025-03-29,20,0,0,0,4.52,R02,V09,night
D027,2025-03-30,20,0,0,0,4.74,R02,V09,afternoon
D027,2025-03-31,27,0,0,0,4.4,R02,V09,night
D028,2025-01-01,17,0,0,0,4.5,R04,V07,morning
D028,2025-01-02,14,0,1,0,4.86,R04,V07,morning
D028,2025-01-03,29,1,0,0,4.22,R04,V07,afternoon
D028,2025-01-04,21,0,1,0,4.06,R04,V07,morning
D028,2025-01-05,19,0,0,0,4.1,R04,V07,night
D028,2025-01-06,32,0,0,0,4.42,R04,V07,morning
D028,2025-01-07,25,0,1,0,4.41,R04,V07,morning
D028,2025-01-08,18,0,1,0,4.47,R04,V07,afternoon
D028,2025-01-09,25,0,1,0,4.0,R04,V07,morning
D028,2025-01-10,21,0,0,0,4.42,R04,V07,afternoon
D028,2025-01-11,17,1,0,0,4.48,R04,V07,night
D028,2025-01-12,31,0,0,0,4.42,R04,V07,afternoon
D028,2025-01-13,38,1,0,0,4.16,R04,V07,morning
D028,2025-01-14,20,0,0,0,4.2,R04,V07,night
D028,2025-01-15,20,0,0,0,4.33,R04,V07,afternoon
D028,2025-01-16,17,0,0,0,4.47,R04,V07,afternoon
D028,2025-01-17,24,0,0,0,4.67,R04,V07,afternoon
D028,2025-01-18,20,1,0,0,4.53,R04,V07,night
D028,2025-01-19,25,0,0,0,4.38,R04,V07,morning
D028,2025-01-20,37,0,0,0,4.52,R04,V07,morning
D028,2025-01-21,24,0,0,0,4.28,R04,V07,morning
D028,2025-01-22,18,1,0,0,4.36,R04,V07,afternoon
D028,2025-01-23,13,0,0,0,4.14,R04,V07,morning
D028,2025-01-24,17,1,0,0,4.84,R04,V07,afternoon
D028,2025-01-25,20,0,0,0,4.3,R04,V07,night
D028,2025-01-26,17,1,0,0,4.54,R04,V07,morning
D028,2025-01-27,25,2,0,0,4.22,R04,V07,night
D028,2025-01-28,18,0,0,0,4.49,R04,V07,afternoon
D028,2025-01-29,18,0,0,0,4.28,R04,V07,night
D028,2025-01-30,27,0,0,0,4.24,R04,V07,afternoon
D028,2025-01-31,21,1,0,0,4.8,R04,V07,night
D028,2025-02-01,21,1,0,0,4.22,R04,V07,afternoon
D028,2025-02-02,20,0,0,0,4.22,R04,V07,night
D028,2025-02-03,31,0,0,0,4.51,R04,V07,afternoon
D028,2025-02-04,30,0,0,0,4.58,R04,V07,night
D028,2025-02-05,20,1,1,0,4.49,R04,V07,night
D028,2025-02-06,25,0,0,0,4.57,R04,V07,afternoon
D028,2025-02-07,19,0,0,0,4.55,R04,V07,morning
D028,2025-02-08,10,0,0,0,4.88,R04,V07,morning
D028,2025-02-09,21,0,0,0,4.23,R04,V07,afternoon
D028,2025-02-10,33,0,0,0,4.44,R04,V07,afternoon
D028,2025-02-11,23,0,0,0,4.16,R04,V07,afternoon
D028,2025-02-12,10,0,0,0,4.28,R04,V07,afternoon
D028,2025-02-13,24,0,0,0,4.44,R04,V07,night
D028,2025-02-14,19,0,0,0,4.65,R04,V07,afternoon
D028,2025-02-15,28,0,1,0,4.1,R04,V07,morning
D028,2025-02-16,22,0,1,1,3.96,R04,V07,afternoon
D028,2025-02-17,26,0,0,0,4.27,R04,V07,afternoon
D028,2025-02-18,26,1,1,0,4.33,R04,V07,afternoon
D028,2025-02-19,18,0,0,0,4.11,R04,V07,night
D028,2025-02-20,21,0,0,0,4.74,R04,V07,morning
D028,2025-02-21,21,0,0,0,4.24,R04,V07,morning
D028,2025-02-22,19,0,0,0,4.91,R04,V07,morning
D028,2025-02-23,18,0,0,0,3.97,R04,V07,morning
D028,2025-02-24,33,0,1,0,4.43,R04,V07,morning
D028,2025-02-25,17,0,1,0,4.21,R04,V07,morning
D028,2025-02-26,13,0,0,0,4.15,R04,V07,afternoon
D028,2025-02-27,17,0,0,0,4.28,R04,V07,afternoon
D028,2025-02-28,20,0,0,0,4.48,R04,V07,afternoon
D028,2025-03-01,22,1,0,0,4.42,R04,V07,night
D028,2025-03-02,13,1,1,0,4.26,R04,V07,morning
D028,2025-03-03,29,0,0,0,4.35,R04,V07,night
D028,2025-03-04,21,0,0,0,4.68,R04,V07,night
D028,2025-03-05,17,0,1,1,3.88,R04,V07,afternoon
D028,2025-03-06,20,0,3,0,4.37,R04,V07,night
D028,2025-03-07,18,0,0,0,4.74,R04,V07,morning
D028,2025-03-08,18,0,0,0,4.71,R04,V07,night
D028,2025-03-09,11,0,0,0,4.12,R04,V07,afternoon
D028,2025-03-10,16,0,0,0,4.66,R04,V07,afternoon
D028,2025-03-11,20,0,0,0,4.39,R04,V07,afternoon
D028,2025-03-12,20,0,0,0,4.29,R04,V07,night
D028,2025-03-13,17,1,1,0,4.38,R04,V07,morning
D028,2025-03-14,17,0,0,0,4.39,R04,V07,night
D028,2025-03-15,25,1,0,0,4.28,R04,V07,morning
D028,2025-03-16,18,0,0,0,4.39,R04,V07,night
D028,2025-03-17,36,0,1,0,4.4,R04,V07,night
D028,2025-03-18,17,1,0,0,4.55,R04,V07,afternoon
D028,2025-03-19,24,1,0,0,4.68,R04,V07,afternoon
D028,2025-03-20,16,0,0,0,4.44,R04,V07,morning
D028,2025-03-21,22,2,1,0,4.32,R04,V07,night
D028,2025-03-22,21,0,0,0,4.58,R04,V07,morning
D028,2025-03-23,18,0,0,0,4.83,R04,V07,afternoon
D028,2025-03-24,32,2,1,0,3.98,R04,V07,morning
D028,2025-03-25,16,0,0,0,4.62,R04,V07,morning
D028,2025-03-26,10,1,1,0,4.39,R04,V07,night
D028,2025-03-27,16,1,0,0,4.54,R04,V07,night
D028,2025-03-28,21,0,0,0,4.15,R04,V07,afternoon
D028,2025-03-29,16,0,0,0,4.3,R04,V07,afternoon
D028,2025-03-30,20,0,0,0,4.49,R04,V07,afternoon
D028,2025-03-31,40,0,0,0,4.07,R04,V07,morning
D029,2025-01-01,16,0,0,0,4.61,R04,V15,morning
D029,2025-01-02,19,1,1,0,4.74,R04,V15,afternoon
D029,2025-01-03,17,0,0,0,4.47,R04,V15,afternoon
D029,2025-01-04,17,1,0,0,4.51,R04,V15,morning
D029,2025-01-05,16,0,0,0,4.6,R04,V15,morning
D029,2025-01-06,30,0,0,0,4.7,R04,V15,night
D029,2025-01-07,17,0,0,0,4.69,R04,V15,afternoon
D029,2025-01-08,27,0,0,1,3.62,R04,V15,morning
D029,2025-01-09,19,1,0,0,4.85,R04,V15,afternoon
D029,2025-01-10,20,1,1,0,4.47,R04,V15,afternoon
D029,2025-01-11,25,0,0,0,4.02,R04,V15,morning
D029,2025-01-12,16,1,1,0,4.0,R04,V15,morning
D029,2025-01-13,24,2,1,0,4.19,R04,V15,night
D029,2025-01-14,22,0,0,0,4.15,R04,V15,afternoon
D029,2025-01-15,22,0,0,0,4.43,R04,V15,afternoon
D029,2025-01-16,19,0,0,0,4.66,R04,V15,afternoon
D029,2025-01-17,19,0,1,0,4.55,R04,V15,night
D029,2025-01-18,15,0,1,0,4.36,R04,V15,night
D029,2025-01-19,17,0,0,0,4.3,R04,V15,afternoon
D029,2025-01-20,40,0,0,0,4.32,R04,V15,night
D029,2025-01-21,27,0,0,0,4.33,R04,V15,morning
D029,2025-01-22,16,0,0,0,4.48,R04,V15,afternoon
D029,2025-01-23,14,2,0,0,4.59,R04,V15,afternoon
D029,2025-01-24,15,1,1,0,4.61,R04,V15,night
D029,2025-01-25,25,1,0,0,4.73,R04,V15,morning
D029,2025-01-26,17,0,1,0,4.68,R04,V15,night
D029,2025-01-27,31,0,0,0,4.18,R04,V15,afternoon
D029,2025-01-28,26,0,1,0,4.24,R04,V15,night
D029,2025-01-29,19,1,0,0,4.36,R04,V15,morning
D029,2025-01-30,27,0,0,1,3.63,R04,V15,night
D029,2025-01-31,21,0,0,0,4.57,R04,V15,afternoon
D029,2025-02-01,16,1,0,0,4.26,R04,V15,night
D029,2025-02-02,32,0,0,0,4.24,R04,V15,afternoon
D029,2025-02-03,30,0,0,0,4.68,R04,V15,night
D029,2025-02-04,24,0,0,0,4.62,R04,V15,morning
D029,2025-02-05,21,0,1,0,4.55,R04,V15,night
D029,2025-02-06,23,0,0,0,4.19,R04,V15,afternoon
D029,2025-02-07,7,0,1,0,4.56,R04,V15,morning
D029,2025-02-08,26,0,1,0,4.38,R04,V15,night
D029,2025-02-09,16,0,0,0,4.13,R04,V15,morning
D029,2025-02-10,21,0,0,0,4.85,R04,V15,night
D029,2025-02-11,17,0,1,0,3.66,R04,V15,morning
D029,2025-02-12,12,0,2,0,4.16,R04,V15,morning
D029,2025-02-13,18,0,0,0,4.72,R04,V15,afternoon
D029,2025-02-14,23,0,0,0,4.42,R04,V15,morning
D029,2025-02-15,18,0,0,1,3.88,R04,V15,morning
D029,2025-02-16,26,0,0,0,3.66,R04,V15,night
D029,2025-02-17,35,0,0,0,4.27,R04,V15,night
D029,2025-02-18,21,0,0,0,4.37,R04,V15,morning
D029,2025-02-19,14,0,1,0,4.49,R04,V15,afternoon
D029,2025-02-20,29,0,0,0,4.08,R04,V15,afternoon
D029,2025-02-21,16,0,0,0,4.63,R04,V15,night
D029,2025-02-22,17,0,1,0,4.61,R04,V15,morning
D029,2025-02-23,19,1,0,0,4.42,R04,V15,afternoon
D029,2025-02-24,32,0,0,0,4.67,R04,V15,night
D029,2025-02-25,23,0,0,0,4.57,R04,V15,morning
D029,2025-02-26,25,0,1,0,4.57,R04,V15,morning
D029,2025-02-27,17,1,2,0,4.22,R04,V15,morning
D029,2025-02-28,16,0,0,0,4.13,R04,V15,afternoon
D029,2025-03-01,16,0,1,0,4.15,R04,V15,afternoon
D029,2025-03-02,18,0,0,0,4.17,R04,V15,afternoon
D029,2025-03-03,30,0,0,0,4.48,R04,V15,morning
D029,2025-03-04,23,0,1,0,4.3,R04,V15,morning
D029,2025-03-05,21,1,0,0,4.35,R04,V15,night
D029,2025-03-06,18,0,1,0,4.28,R04,V15,morning
D029,2025-03-07,17,1,0,0,4.61,R04,V15,afternoon
D029,2025-03-08,17,1,0,0,4.73,R04,V15,morning
D029,2025-03-09,15,0,0,0,4.38,R04,V15,morning
D029,2025-03-10,30,0,0,0,4.33,R04,V15,afternoon
D029,2025-03-11,14,0,0,1,3.66,R04,V15,night
D029,2025-03-12,15,2,0,0,4.56,R04,V15,afternoon
D029,2025-03-13,17,1,1,0,4.63,R04,V15,night
D029,2025-03-14,22,0,1,0,4.32,R04,V15,night
D029,2025-03-15,30,1,1,0,4.68,R04,V15,morning
D029,2025-03-16,18,0,0,0,4.43,R04,V15,night
D029,2025-03-17,24,2,0,0,3.97,R04,V15,night
D029,2025-03-18,21,0,0,0,4.14,R04,V15,morning
D029,2025-03-19,30,0,0,0,4.32,R04,V15,night
D029,2025-03-20,17,0,0,0,4.47,R04,V15,morning
D029,2025-03-21,20,0,1,0,4.18,R04,V15,afternoon
D029,2025-03-22,17,1,1,0,4.54,R04,V15,night
D029,2025-03-23,18,1,0,0,4.26,R04,V15,night
D029,2025-03-24,34,0,0,0,4.55,R04,V15,night
D029,2025-03-25,20,1,0,0,4.58,R04,V15,afternoon
D029,2025-03-26,18,0,1,0,4.21,R04,V15,afternoon
D029,2025-03-27,22,1,0,0,4.33,R04,V15,afternoon
D029,2025-03-28,30,1,0,0,4.56,R04,V15,morning
D029,2025-03-29,31,0,0,0,4.46,R04,V15,night
D029,2025-03-30,24,0,0,0,4.56,R04,V15,morning
D029,2025-03-31,22,0,0,0,4.52,R04,V15,afternoon
D030,2025-01-01,22,0,0,0,4.27,R05,V16,morning
D030,2025-01-02,20,0,0,0,4.34,R05,V16,morning
D030,2025-01-03,16,0,0,0,4.56,R05,V16,morning
D030,2025-01-04,19,0,0,0,3.8,R05,V16,morning
D030,2025-01-05,19,1,0,0,4.63,R05,V16,afternoon
D030,2025-01-06,34,0,0,0,4.29,R05,V16,morning
D030,2025-01-07,15,0,1,0,4.26,R05,V16,night
D030,2025-01-08,14,0,1,1,3.86,R05,V16,afternoon
D030,2025-01-09,25,0,0,0,4.33,R05,V16,morning
D030,2025-01-10,9,0,0,0,4.2,R05,V16,night
D030,2025-01-11,22,1,0,0,4.23,R05,V16,afternoon
D030,2025-01-12,22,0,0,0,4.34,R05,V16,morning
D030,2025-01-13,22,0,0,0,4.27,R05,V16,morning
D030,2025-01-14,15,0,1,0,4.59,R05,V16,morning
D030,2025-01-15,28,0,0,0,4.35,R05,V16,night
D030,2025-01-16,27,0,0,0,4.39,R05,V16,morning
D030,2025-01-17,18,1,0,0,4.56,R05,V16,morning
D030,2025-01-18,16,0,0,0,4.48,R05,V16,night
D030,2025-01-19,25,0,1,0,4.53,R05,V16,night
D030,2025-01-20,24,0,0,0,4.76,R05,V16,afternoon
D030,2025-01-21,22,0,0,0,4.46,R05,V16,morning
D030,2025-01-22,25,0,1,0,4.66,R05,V16,night
D030,2025-01-23,18,0,0,0,4.47,R05,V16,afternoon
D030,2025-01-24,15,1,0,0,4.3,R05,V16,morning
D030,2025-01-25,20,0,0,0,4.65,R05,V16,afternoon
D030,2025-01-26,27,0,1,0,4.63,R05,V16,morning
D030,2025-01-27,25,0,0,0,4.02,R05,V16,afternoon
D030,2025-01-28,12,0,0,0,4.37,R05,V16,afternoon
D030,2025-01-29,26,1,2,0,4.37,R05,V16,night
D030,2025-01-30,29,2,1,0,4.18,R05,V16,morning
D030,2025-01-31,17,0,0,0,4.63,R05,V16,morning
D030,2025-02-01,21,0,2,0,4.14,R05,V16,morning
D030,2025-02-02,22,0,0,0,4.56,R05,V16,afternoon
D030,2025-02-03,28,0,0,0,4.74,R05,V16,afternoon
D030,2025-02-04,23,0,0,0,4.16,R05,V16,morning
D030,2025-02-05,25,0,1,0,4.54,R05,V16,morning
D030,2025-02-06,23,0,0,0,4.41,R05,V16,morning
D030,2025-02-07,15,0,1,0,4.46,R05,V16,morning
D030,2025-02-08,22,0,1,0,4.41,R05,V16,morning
D030,2025-02-09,18,0,0,0,4.61,R05,V16,afternoon
D030,2025-02-10,39,0,0,1,3.83,R05,V16,night
D030,2025-02-11,27,0,0,0,4.4,R05,V16,morning
D030,2025-02-12,29,0,1,0,4.24,R05,V16,afternoon
D030,2025-02-13,24,2,2,0,3.87,R05,V16,night
D030,2025-02-14,19,0,0,0,4.51,R05,V16,night
D030,2025-02-15,11,2,1,0,4.19,R05,V16,afternoon
D030,2025-02-16,16,0,1,0,4.28,R05,V16,night
D030,2025-02-17,24,1,0,0,4.51,R05,V16,morning
D030,2025-02-18,25,0,0,1,3.79,R05,V16,morning
D030,2025-02-19,19,0,0,0,4.3,R05,V16,morning
D030,2025-02-20,19,1,0,0,4.23,R05,V16,morning
D030,2025-02-21,20,2,1,0,4.44,R05,V16,night
D030,2025-02-22,14,0,0,0,4.06,R05,V16,afternoon
D030,2025-02-23,27,0,0,0,4.42,R05,V16,morning
D030,2025-02-24,20,2,1,0,4.21,R05,V16,afternoon
D030,2025-02-25,20,0,0,0,4.28,R05,V16,afternoon
D030,2025-02-26,25,1,0,0,4.33,R05,V16,night
D030,2025-02-27,20,1,1,0,4.49,R05,V16,afternoon
D030,2025-02-28,21,0,0,0,4.02,R05,V16,morning
D030,2025-03-01,25,0,0,0,4.47,R05,V16,afternoon
D030,2025-03-02,27,0,1,0,4.02,R05,V16,afternoon
D030,2025-03-03,18,1,0,0,4.93,R05,V16,afternoon
D030,2025-03-04,33,0,2,1,3.68,R05,V16,night
D030,2025-03-05,18,2,0,0,4.27,R05,V16,afternoon
D030,2025-03-06,21,1,0,0,4.3,R05,V16,night
D030,2025-03-07,23,0,0,1,3.55,R05,V16,night
D030,2025-03-08,24,1,0,0,4.56,R05,V16,night
D030,2025-03-09,22,2,1,0,4.14,R05,V16,morning
D030,2025-03-10,22,0,0,0,4.8,R05,V16,morning
D030,2025-03-11,21,0,0,0,4.58,R05,V16,morning
D030,2025-03-12,20,0,0,0,4.78,R05,V16,morning
D030,2025-03-13,24,0,0,0,4.67,R05,V16,night
D030,2025-03-14,20,0,0,0,4.32,R05,V16,night
D030,2025-03-15,22,0,2,1,3.36,R05,V16,night
D030,2025-03-16,21,0,1,0,4.41,R05,V16,night
D030,2025-03-17,31,0,0,0,4.41,R05,V16,afternoon
D030,2025-03-18,13,0,0,0,4.59,R05,V16,night
D030,2025-03-19,19,0,0,1,3.66,R05,V16,morning
D030,2025-03-20,20,1,0,0,4.49,R05,V16,night
D030,2025-03-21,21,1,0,0,3.94,R05,V16,afternoon
D030,2025-03-22,17,0,0,0,4.52,R05,V16,night
D030,2025-03-23,20,0,0,0,4.54,R05,V16,night
D030,2025-03-24,39,1,0,0,4.14,R05,V16,morning
D030,2025-03-25,13,1,0,0,4.35,R05,V16,morning
D030,2025-03-26,24,0,1,0,4.48,R05,V16,afternoon
D030,2025-03-27,29,0,0,0,4.58,R05,V16,afternoon
D030,2025-03-28,13,0,0,0,4.78,R05,V16,morning
D030,2025-03-29,32,0,0,0,4.67,R05,V16,night
D030,2025-03-30,22,0,0,0,4.38,R05,V16,night
D030,2025-03-31,18,0,1,0,4.06,R05,V16,night
D031,2025-01-01,17,0,0,0,4.39,R09,V04,night
D031,2025-01-02,21,1,1,0,4.56,R09,V04,night
D031,2025-01-03,19,0,0,0,4.22,R09,V04,night
D031,2025-01-04,17,0,0,0,4.55,R09,V04,night
D031,2025-01-05,19,0,1,0,4.64,R09,V04,night
D031,2025-01-06,24,0,0,0,4.61,R09,V04,night
D031,2025-01-07,15,0,0,1,4.05,R09,V04,night
D031,2025-01-08,21,0,1,0,3.83,R09,V04,night
D031,2025-01-09,27,0,1,1,4.08,R09,V04,night
D031,2025-01-10,12,1,1,0,4.3,R09,V04,night
D031,2025-01-11,18,1,0,0,4.19,R09,V04,morning
D031,2025-01-12,17,0,1,0,4.28,R09,V04,afternoon
D031,2025-01-13,32,0,0,0,4.39,R09,V04,morning
D031,2025-01-14,28,1,0,1,3.59,R09,V04,morning
D031,2025-01-15,15,1,0,1,3.83,R09,V04,afternoon
D031,2025-01-16,14,0,0,0,4.33,R09,V04,afternoon
D031,2025-01-17,25,0,1,0,4.57,R09,V04,afternoon
D031,2025-01-18,23,1,0,0,4.35,R09,V04,morning
D031,2025-01-19,16,0,0,0,4.73,R09,V04,morning
D031,2025-01-20,24,0,1,0,4.31,R09,V04,morning
D031,2025-01-21,9,0,0,0,4.57,R09,V04,afternoon
D031,2025-01-22,13,0,0,0,4.37,R09,V04,morning
D031,2025-01-23,16,0,0,0,4.52,R09,V04,afternoon
D031,2025-01-24,23,0,0,0,4.43,R09,V04,night
D031,2025-01-25,22,0,0,0,4.53,R09,V04,morning
D031,2025-01-26,16,0,1,0,4.08,R09,V04,afternoon
D031,2025-01-27,30,0,0,0,4.23,R09,V04,afternoon
D031,2025-01-28,26,0,0,0,4.02,R09,V04,morning
D031,2025-01-29,24,0,0,0,4.5,R09,V04,afternoon
D031,2025-01-30,21,0,0,0,4.35,R09,V04,afternoon
D031,2025-01-31,19,0,0,0,4.44,R09,V04,afternoon
D031,2025-02-01,30,1,0,0,4.41,R09,V04,night
D031,2025-02-02,24,0,1,0,4.26,R09,V04,morning
D031,2025-02-03,20,1,3,0,4.34,R09,V04,night
D031,2025-02-04,18,0,0,0,4.19,R09,V04,morning
D031,2025-02-05,22,0,0,0,4.52,R09,V04,night
D031,2025-02-06,19,0,0,1,4.24,R09,V04,afternoon
D031,2025-02-07,20,0,0,0,4.42,R09,V04,afternoon
D031,2025-02-08,14,0,1,0,4.4,R09,V04,night
D031,2025-02-09,17,0,0,0,4.7,R09,V04,night
D031,2025-02-10,23,0,1,0,4.17,R09,V04,morning
D031,2025-02-11,17,1,0,0,4.22,R09,V04,night
D031,2025-02-12,14,0,0,0,4.69,R09,V04,morning
D031,2025-02-13,25,0,1,0,4.3,R09,V04,night
D031,2025-02-14,15,1,0,0,4.46,R09,V04,morning
D031,2025-02-15,19,0,0,0,4.68,R09,V04,night
D031,2025-02-16,24,1,0,0,4.23,R09,V04,morning
D031,2025-02-17,38,0,0,0,4.46,R09,V04,morning
D031,2025-02-18,15,1,1,0,4.39,R09,V04,night
D031,2025-02-19,14,0,0,0,4.31,R09,V04,afternoon
D031,2025-02-20,26,0,0,0,4.64,R09,V04,night
D031,2025-02-21,20,1,0,0,4.46,R09,V04,afternoon
D031,2025-02-22,22,0,0,0,4.62,R09,V04,night
D031,2025-02-23,32,0,0,0,4.19,R09,V04,morning
D031,2025-02-24,25,0,0,0,4.53,R09,V04,night
D031,2025-02-25,24,0,0,0,4.29,R09,V04,morning
D031,2025-02-26,25,0,0,0,4.27,R09,V04,afternoon
D031,2025-02-27,17,1,1,0,4.65,R09,V04,afternoon
D031,2025-02-28,19,0,1,0,4.0,R09,V04,night
D031,2025-03-01,21,0,0,1,3.75,R09,V04,afternoon
D031,2025-03-02,15,0,2,0,4.41,R09,V04,night
D031,2025-03-03,21,0,0,0,4.34,R09,V04,morning
D031,2025-03-04,19,0,0,0,4.56,R09,V04,morning
D031,2025-03-05,25,1,1,0,4.24,R09,V04,morning
D031,2025-03-06,18,1,1,0,4.12,R09,V04,afternoon
D031,2025-03-07,16,0,0,0,4.45,R09,V04,afternoon
D031,2025-03-08,13,0,1,0,4.12,R09,V04,night
D031,2025-03-09,23,0,0,0,4.43,R09,V04,night
D031,2025-03-10,30,0,0,0,4.33,R09,V04,afternoon
D031,2025-03-11,17,0,2,0,4.32,R09,V04,morning
D031,2025-03-12,17,0,0,0,4.0,R09,V04,night
D031,2025-03-13,18,0,0,1,3.98,R09,V04,afternoon
D031,2025-03-14,18,1,2,0,4.2,R09,V04,afternoon
D031,2025-03-15,19,1,0,0,4.31,R09,V04,night
D031,2025-03-16,20,0,0,0,4.34,R09,V04,night
D031,2025-03-17,25,1,0,0,4.24,R09,V04,night
D031,2025-03-18,19,0,0,0,4.25,R09,V04,night
D031,2025-03-19,14,0,0,0,4.41,R09,V04,afternoon
D031,2025-03-20,21,0,0,0,4.44,R09,V04,afternoon
D031,2025-03-21,19,0,0,0,4.48,R09,V04,night
D031,2025-03-22,21,2,1,1,3.65,R09,V04,afternoon
D031,2025-03-23,23,1,0,0,4.62,R09,V04,night
